"REGION","COUNTRY","REPORTYEAR","POPULATION","donor_status","donor_type","donors"
"Europe","Poland",2023,41,"Actual","DBD",566
"Europe","Poland",2023,41,"Actual","DCD",0
"Europe","Poland",2023,41,"Utilized","DBD",556
"Europe","Poland",2023,41,"Utilized","DCD",0
"Europe","Portugal",2023,10.2,"Actual","DBD",332
"Europe","Portugal",2023,10.2,"Actual","DCD",43
"Europe","Portugal",2023,10.2,"Utilized","DBD",318
"Europe","Portugal",2023,10.2,"Utilized","DCD",27
"Europe","Romania",2023,19.9,"Actual","DBD",82
"Europe","Romania",2023,19.9,"Actual","DCD",0
"Europe","Romania",2023,19.9,"Utilized","DBD",82
"Europe","Romania",2023,19.9,"Utilized","DCD",0
"Europe","Slovakia",2023,5.8,"Actual","DBD",68
"Europe","Slovakia",2023,5.8,"Actual","DCD",0
"Europe","Slovakia",2023,5.8,"Utilized","DBD",64
"Europe","Slovakia",2023,5.8,"Utilized","DCD",0
"Europe","Slovenia",2023,2.1,"Actual","DBD",64
"Europe","Slovenia",2023,2.1,"Actual","DCD",0
"Europe","Slovenia",2023,2.1,"Utilized","DBD",58
"Europe","Slovenia",2023,2.1,"Utilized","DCD",0
"Europe","Spain",2023,47.5,"Actual","DBD",1296
"Europe","Spain",2023,47.5,"Actual","DCD",1050
"Europe","Spain",2023,47.5,"Utilized","DBD",1114
"Europe","Spain",2023,47.5,"Utilized","DCD",932
"Europe","Sweden",2023,10.6,"Actual","DBD",195
"Europe","Sweden",2023,10.6,"Actual","DCD",72
"Europe","Sweden",2023,10.6,"Utilized","DBD",190
"Europe","Sweden",2023,10.6,"Utilized","DCD",68
"America","United States of America",2023,340,"Actual","DBD",10441
"America","United States of America",2023,340,"Actual","DCD",5895
"America","United States of America",2023,340,"Utilized","DBD",9809
"America","United States of America",2023,340,"Utilized","DCD",4523
"America","Argentina",2023,45.8,"Actual","DBD",790
"America","Argentina",2023,45.8,"Actual","DCD",26
"America","Argentina",2023,45.8,"Utilized","DBD",717
"America","Argentina",2023,45.8,"Utilized","DCD",23
"America","Bolivia (Plurinational State of)",2023,12.4,"Actual","DBD",4
"America","Bolivia (Plurinational State of)",2023,12.4,"Actual","DCD",0
"America","Bolivia (Plurinational State of)",2023,12.4,"Utilized","DBD",4
"America","Bolivia (Plurinational State of)",2023,12.4,"Utilized","DCD",0
"America","Brazil",2023,216.4,"Actual","DBD",3759
"America","Brazil",2023,216.4,"Actual","DCD",0
"America","Brazil",2023,216.4,"Utilized","DBD",3299
"America","Brazil",2023,216.4,"Utilized","DCD",0
"America","Chile",2023,19.6,"Actual","DBD",192
"America","Chile",2023,19.6,"Actual","DCD",0
"America","Chile",2023,19.6,"Utilized","DBD",190
"America","Chile",2023,19.6,"Utilized","DCD",0
"America","Colombia",2023,52.1,"Actual","DBD",388
"America","Colombia",2023,52.1,"Actual","DCD",0
